Job ID,Position,Posting Status,Date Created,Application Deadline,Reposted,Term Posted,Number of Positions,All Degrees and Disciplines,Salary Range,Duration,Application Delivery Method,Application Procedure,Skills Categories,Duties Categories,Work Type,"Work Location (City, Province)",Organization Name,Country,Total View Count,Unique View Count,Application Count,Selected for Interview Count,Placement Records Count
72,Job Title 82,Expired,07/25/2022 02:09 PM,08/07/2022 11:59 PM,no,Fall 2022,1,No,,"4, 8 or 12 Months",Lassonde Co-op & Internship Portal,,['program'],"['engineering', 'work', 'technical']",In-Person,"Bolton, ON",Organization_27,Canada,8,4,3,0,0
73,Job Title 9,Expired,04/29/2022 01:15 AM,05/22/2022 11:59 PM,yes,Fall 2022,1,No,,4 Months,Lassonde Co-op & Internship Portal,,[],"['engineering', 'work']",In-Person,"Bolton, ON",Organization_27,Canada,14,6,2,0,0
74,Job Title 39,Expired,04/29/2022 01:15 AM,05/22/2022 11:59 PM,yes,Fall 2022,1,No,,4 Months,Lassonde Co-op & Internship Portal,,[],[],In-Person,"Bolton, ON",Organization_27,Canada,19,7,3,0,0
75,Job Title 30,Expired,04/29/2022 01:09 AM,05/13/2022 11:59 PM,no,Summer 2022,1,No,,4 Months,Lassonde Co-op & Internship Portal,,[],"['engineering', 'work']",In-Person,"Bolton, ON",Organization_27,Canada,1,1,0,0,0
76,Job Title 19,Expired,04/29/2022 01:01 AM,05/13/2022 11:59 PM,no,Summer 2022,1,No,,4 Months,Lassonde Co-op & Internship Portal,,[],[],In-Person,"Bolton, ON",Organization_27,Canada,1,1,0,0,0
77,Job Title 28,Expired,03/16/2023 12:42 PM,03/26/2023 11:59 PM,no,Summer 2023,1,Yes,,12 or 16 Months,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'management', 'time', 'communication', 'experience', 'strong', 'knowledge']","['work', 'project', 'development', 'management']",In-Person,"Bowmanville, ON",Organization_20,Canada,61,48,7,0,0
78,Job Title 15,Expired,01/09/2023 12:12 PM,01/22/2023 11:59 PM,yes,Summer 2023,10,Yes,,4 Months,Apply through the Employer's website:,,"['engineering', 'environment', 'skills', 'communication', 'time', 'work', 'program']",['work'],In-Person,"Bowmanville, ON",Organization_15,Canada,123,68,9,0,0
79,Job Title 56,Expired,11/30/2023 11:13 AM,12/14/2023 11:59 PM,no,Winter 2024,1,No,,4 Months,Apply through the Employer's website:,,"['engineering', 'skills', 'program', 'computer', 'management', 'communication', 'strong', 'knowledge']","['team', 'design', 'technology', 'data', 'development', 'work']",To Be Determined (TBD),"Boxborough, Massachusetts, USA",Organization_17,United States,41,37,9,0,0
80,Job Title 43,Expired,07/10/2023 10:31 AM,07/17/2023 11:59 PM,no,Fall 2023,1,No,,4 or 8 Months,Lassonde Co-op & Internship Portal,,"['ability', 'skills', 'environment', 'computer', 'time', 'communication', 'knowledge']","['software', 'support', 'team', 'management']",In-Person,"Bradford, ON",Organization_16,Canada,89,62,14,0,0
81,Job Title 24,Expired,07/07/2023 02:38 PM,07/17/2023 11:59 PM,no,Fall 2023,1,No,,4 or 8 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'environment', 'skills', 'program', 'computer', 'management', 'time', 'work', 'experience', 'knowledge']",[],In-Person,"Bradford, ON",Organization_16,Canada,12,9,2,0,0
82,Job Title 20,Expired,07/07/2023 02:21 PM,07/17/2023 11:59 PM,no,Fall 2023,2,Yes,,4 or 8 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'ability', 'skills', 'environment', 'computer', 'time', 'work', 'experience', 'program']","['engineering', 'support']",In-Person,"Bradford, ON",Organization_16,Canada,49,36,6,0,0
83,Job Title 52,Expired,03/23/2022 01:07 PM,03/30/2022 11:59 PM,no,Summer 2022,1,No,,12 or 16 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'ability', 'skills', 'environment', 'computer', 'time', 'work', 'experience', 'program']","['engineering', 'support']",In-Person,"Bradford, ON",Organization_16,Canada,64,27,8,0,3
84,Job Title 24,Expired,01/25/2024 04:49 PM,02/04/2024 11:59 PM,no,Summer 2024,1,No,,12 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'program']","['support', 'business']",In-Person,"Bradford, ON",Organization_16,Canada,40,23,10,0,3
85,Job Title 21,Expired,01/25/2024 04:35 PM,02/04/2024 11:59 PM,no,Summer 2024,1,Yes,,12 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'ability', 'skills', 'computer', 'time', 'work', 'experience', 'program']","['engineering', 'support']",In-Person,"Bradford, ON",Organization_16,Canada,145,108,47,0,0
86,Job Title 88,Expired,01/17/2023 10:00 AM,02/11/2023 11:59 PM,no,Summer 2023,1,Yes,,12 or 16 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'environment', 'skills', 'program', 'computer', 'work', 'experience', 'knowledge']","['support', 'business', 'team', 'development']",In-Person,"Bradford, ON",Organization_16,Canada,190,125,16,0,0
87,Job Title 55,Expired,01/17/2023 09:52 AM,02/11/2023 11:59 PM,no,Summer 2023,1,Yes,,12 or 16 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'program']","['support', 'business']",In-Person,"Bradford, ON",Organization_16,Canada,170,117,14,0,0
88,Job Title 80,Expired,10/26/2022 04:06 PM,11/06/2022 11:59 PM,no,Winter 2023,1,No,,12 Months,Lassonde Co-op & Internship Portal,,"['environment', 'ability', 'skills']","['engineering', 'work']",In-Person,"Bradford, ON",Organization_16,Canada,3,3,0,0,0
89,Job Title 27,Expired,08/09/2022 10:54 AM,08/14/2022 11:59 PM,no,Fall 2022,1,No,,12 Months,Lassonde Co-op & Internship Portal,,"['environment', 'ability', 'skills']","['engineering', 'work']",In-Person,"Bradford, On",Organization_16,Canada,12,5,3,0,0
90,Job Title 60,Expired,06/10/2022 09:05 AM,06/19/2022 11:59 PM,no,Fall 2022,1,No,,8 or 12 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'program']","['support', 'business']",In-Person,"Bradford, ON",Organization_16,Canada,13,9,2,0,0
91,Job Title 97,Expired,01/25/2024 04:45 PM,02/04/2024 11:59 PM,no,Summer 2024,1,Yes,,12 Months,Lassonde Co-op & Internship Portal,,"['ability', 'skills', 'computer', 'time', 'communication', 'knowledge']","['software', 'support', 'team', 'management']",To Be Determined (TBD),"Bradford, ON",Organization_16,Canada,172,141,70,0,1
92,Job Title 26,Expired,01/17/2023 01:31 PM,01/22/2023 11:59 PM,yes,Summer 2023,2,Yes,,12 Months,Apply through the Employer's website:,,"['ability', 'skills', 'environment', 'data', 'computer', 'development', 'management', 'time', 'work', 'strong']",['technology'],Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,43,37,9,0,0
93,Job Title 56,Expired,01/17/2023 01:15 PM,01/22/2023 11:59 PM,yes,Summer 2023,2,Yes,,12 Months,Apply through the Employer's website:,,"['python', 'programming', 'environment', 'compliance', 'work', 'java', 'strong', 'knowledge']","['team', 'technology', 'software', 'technical', 'support', 'development', 'work']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,79,69,18,0,0
94,Job Title 81,Expired,09/19/2022 01:20 PM,10/14/2022 11:59 PM,yes,Winter 2023,1,No,,4 Months with possibility of extension,Lassonde Co-op & Internship Portal,,"['engineering', 'ability', 'skills', 'environment', 'communication', 'work', 'experience', 'program']","['engineering', 'team', 'business', 'support', 'development', 'management', 'work', 'project']",In-Person,"Brampton, ON",Organization_29,Canada,6,5,2,0,0
95,Job Title 62,Expired,06/20/2022 11:11 AM,07/15/2022 11:59 PM,no,Fall 2022,1,No,,"4, 8 or 12 Months",Lassonde Co-op & Internship Portal,,"['engineering', 'ability', 'skills', 'environment', 'communication', 'work', 'experience', 'program']","['engineering', 'team', 'business', 'support', 'development', 'management', 'work', 'project']",In-Person,"Brampton, ON",Organization_29,Canada,25,10,6,0,1
96,Job Title 45,Expired,03/12/2024 01:24 PM,03/20/2024 11:59 PM,yes,Summer 2024,1,Yes,,12 Months,Lassonde Co-op & Internship Portal,,"['programming', 'skills', 'knowledge', 'experience', 'program']","['engineering', 'team', 'software', 'data', 'support', 'management', 'work', 'project']",To Be Determined (TBD),"Brampton, ON",Organization_5,Canada,167,120,28,0,3
97,Job Title 82,Expired,05/19/2022 12:57 PM,05/25/2022 11:59 PM,no,Fall 2022,1,No,,4 Months,Apply through the Employer's website:,,[],"['team', 'technology', 'business', 'software', 'technical', 'support', 'work', 'project', 'solutions']",In-Person,"Brampton, ON",Organization_28,Canada,79,52,24,0,0
98,Job Title 25,Expired,05/26/2022 11:43 AM,05/29/2022 11:59 PM,yes,Fall 2022,1,No,,8 Months,Apply through the Employer's website:,,"['python', 'engineering', 'programming', 'ability', 'skills', 'databases', 'data', 'computer', 'development', 'communication', 'java', 'experience', 'knowledge']","['design', 'business', 'software', 'data', 'work', 'project', 'solutions']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,48,43,25,0,0
99,Job Title 60,Expired,05/26/2022 11:37 AM,05/29/2022 11:59 PM,no,Fall 2022,1,No,,8 Months,Apply through the Employer's website:,,"['python', 'engineering', 'programming', 'ability', 'skills', 'databases', 'data', 'computer', 'development', 'communication', 'java', 'experience', 'knowledge']","['design', 'business', 'software', 'data', 'work', 'project', 'solutions']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,62,47,27,0,1
100,Job Title 79,Expired,05/19/2022 11:23 AM,05/25/2022 11:59 PM,yes,Fall 2022,1,No,,4 Months,Apply through the Employer's website:,,"['python', 'team', 'ability', 'data', 'communication', 'java', 'experience']","['team', 'technology', 'business', 'software', 'support', 'work', 'solutions']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,103,69,40,0,0
101,Job Title 24,Expired,05/19/2022 11:15 AM,05/25/2022 11:59 PM,no,Fall 2022,1,No,,8 Months,Apply through the Employer's website:,,"['python', 'engineering', 'ability', 'skills', 'environment', 'data', 'computer', 'work', 'knowledge']","['team', 'business', 'software', 'data', 'technical', 'support', 'development', 'management', 'project', 'solutions']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,76,55,27,0,0
102,Job Title 93,Expired,02/08/2024 11:45 AM,03/01/2024 11:59 PM,no,Summer 2024,1,Yes,,4 Months,Apply through the Employer's website:,,"['ability', 'skills', 'communication', 'management', 'work', 'knowledge']","['team', 'business', 'support', 'management', 'work', 'project']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_30,Canada,198,141,30,0,0
103,Job Title 73,Expired,01/05/2024 09:55 AM,01/28/2024 11:59 PM,no,Summer 2024,1,Yes,,4 Months,Apply through the Employer's website:,,"['python', 'engineering', 'machine learning', 'programming', 'ability', 'data', 'computer', 'experience', 'knowledge']","['team', 'business', 'data', 'technical', 'development', 'management', 'solutions']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,125,92,43,0,0
104,Job Title 43,Expired,01/04/2024 04:06 PM,01/28/2024 11:59 PM,yes,Summer 2024,1,Yes,,4 Months,Apply through the Employer's website:,,"['python', 'engineering', 'team', 'ability', 'skills', 'data', 'computer', 'communication', 'strong', 'knowledge']","['team', 'business', 'data', 'support', 'work']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,159,115,45,0,0
105,Job Title 6,Expired,09/15/2023 09:55 PM,09/28/2023 11:59 PM,no,Winter 2024,1,No,,4 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'skills', 'program', 'data', 'communication', 'computer', 'time', 'work', 'experience', 'knowledge']","['team', 'data', 'technical', 'support', 'development', 'management']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_31,Canada,83,31,9,5,0
106,Job Title 75,Expired,09/14/2023 12:54 PM,09/24/2023 11:59 PM,no,Winter 2024,1,Yes,,4 Months,Apply through the Employer's website:,,"['python', 'engineering', 'team', 'ability', 'skills', 'data', 'computer', 'communication', 'strong', 'knowledge']","['team', 'business', 'data', 'support', 'work']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,43,33,21,0,0
107,Job Title 20,Expired,09/14/2023 10:36 AM,09/24/2023 11:59 PM,no,Winter 2024,1,Yes,,4 Months,Apply through the Employer's website:,,"['python', 'engineering', 'machine learning', 'programming', 'ability', 'data', 'computer', 'experience', 'knowledge']","['team', 'business', 'data', 'technical', 'management', 'work', 'solutions']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,46,34,24,0,0
108,Job Title 83,Expired,09/13/2023 04:13 PM,09/23/2023 11:59 PM,no,Winter 2024,1,Yes,,4 Months,Apply through the Employer's website:,,"['python', 'engineering', 'machine learning', 'programming', 'ability', 'data', 'computer', 'experience', 'knowledge']","['team', 'business', 'data', 'technical', 'development', 'management', 'work', 'solutions']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,53,35,23,0,0
109,Job Title 8,Expired,01/27/2023 09:48 AM,02/08/2023 11:59 PM,no,Summer 2023,1,Yes,,4 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'skills', 'program']","['engineering', 'team', 'design', 'data', 'technical', 'support', 'work', 'project']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_5,Canada,129,83,10,0,1
110,Job Title 3,Expired,01/19/2023 08:45 AM,01/22/2023 11:59 PM,no,Summer 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['team', 'ability', 'skills', 'environment', 'communication', 'management', 'time', 'work', 'experience', 'strong', 'knowledge']","['design', 'data', 'support', 'development', 'management', 'work', 'project']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,34,30,9,0,0
111,Job Title 99,Expired,01/19/2023 08:32 AM,01/22/2023 11:59 PM,no,Summer 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['engineering', 'ability', 'skills', 'computer', 'work', 'knowledge']",['project'],Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,107,88,15,0,0
112,Job Title 65,Expired,01/19/2023 08:18 AM,01/22/2023 11:59 PM,no,Summer 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['environment', 'skills', 'work', 'communication', 'experience', 'knowledge']","['project', 'business']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,49,46,11,0,0
113,Job Title 16,Expired,01/18/2023 03:27 PM,01/22/2023 11:59 PM,no,Summer 2023,1,Yes,,8 Months,Apply through the Employer's website:,,"['team', 'ability', 'skills', 'environment', 'communication', 'time', 'work', 'experience']","['team', 'design', 'technology', 'business', 'data', 'technical', 'support', 'development', 'management']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,28,26,12,0,0
114,Job Title 95,Expired,01/18/2023 01:37 PM,01/22/2023 11:59 PM,no,Summer 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['team', 'ability', 'skills', 'communication', 'computer', 'management', 'time', 'work', 'strong', 'knowledge']","['team', 'business', 'data', 'support', 'management']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,34,34,8,0,0
115,Job Title 54,Expired,11/14/2022 01:13 PM,11/21/2022 11:59 PM,no,Winter 2023,1,No,,8 Months,Apply through the Employer's website:,,"['python', 'engineering', 'team', 'programming', 'ability', 'skills', 'environment', 'databases', 'data', 'communication', 'computer', 'development', 'work', 'java', 'experience', 'knowledge']","['maintenance and support', 'team', 'design', 'business', 'software', 'data', 'technical', 'support', 'development', 'work', 'project', 'solutions']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,55,35,20,0,0
116,Job Title 6,Expired,11/11/2022 04:36 PM,11/28/2022 11:59 PM,yes,Winter 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['ability', 'work', 'team']","['team', 'design', 'business', 'data', 'support', 'work', 'solutions']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,22,16,1,0,0
117,Job Title 25,Expired,09/30/2022 02:14 PM,10/07/2022 11:59 PM,yes,Winter 2023,1,No,,8 Months,Apply through the Employer's website:,,"['programming', 'ability', 'skills', 'communication', 'strong', 'knowledge']","['team', 'design', 'technology', 'business', 'software', 'support', 'development', 'work', 'project', 'solutions']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,17,15,7,0,0
118,Job Title 74,Expired,09/30/2022 02:01 PM,10/07/2022 11:59 PM,yes,Winter 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['engineering', 'team', 'programming', 'computer', 'work', 'experience', 'strong', 'knowledge']","['team', 'technology', 'business', 'data', 'support', 'work', 'solutions']",Hybrid (Remote and In-Person),"Brampton, ON",Organization_28,Canada,15,14,8,0,0
